x,y,z,us_x,us_y,us_z,us_mag,r_x,r_y,r_z
0.016145557,0.02587455,0.00838963,0.001966293,0.186757343,0.017019765,0.187541579,0.010484572,0.995818335,0.090751958
0.014090487,0.027757729,0.011715,0.003290647,0.100048334,0.005717148,0.100265564,0.03281931,0.997833456,0.057020056
0.015707614,0.027172217,0.010830568,0.002364207,0.153867585,0.0101949,0.154223083,0.015329789,0.997694914,0.066104892
0.016546097,0.027423635,0.010542276,0.001020896,0.159453774,0.011087203,0.159842029,0.006386906,0.997571006,0.069363504
0.016370324,0.026641252,0.010580902,0.001494893,0.181839198,0.012463573,0.182271965,0.008201445,0.997625706,0.068378993
0.017359929,0.026290428,0.009277682,-0.000465567,0.201634826,0.016556894,0.20231399,-0.002301208,0.99664302,0.081837614
0.016691301,0.026218165,0.010359661,0.000949715,0.198632846,0.014019463,0.199129242,0.004769339,0.99750717,0.070403836
0.016233092,0.026320616,0.010904762,0.001729012,0.179182719,0.011623827,0.179567674,0.009628746,0.997856211,0.06473229
0.017571028,0.02598148,0.009262248,-0.000951459,0.209860155,0.017210255,0.210566813,-0.004518561,0.996644019,0.08173299
0.013709241,0.026213205,0.012586504,0.003054859,0.083939466,0.003942593,0.084087515,0.036329523,0.998239348,0.046886777
0.014066967,0.025553506,0.012199472,0.003922387,0.121154959,0.006144699,0.121374077,0.032316515,0.99819469,0.05062612
0.018042056,0.026203312,0.010256606,-0.001966435,0.206184805,0.014775416,0.206722891,-0.00951242,0.997397067,0.071474503
0.017303655,0.026588848,0.011430884,-0.000271834,0.158286771,0.009411238,0.158566538,-0.001714321,0.998235645,0.059351978
0.016358452,0.025053995,0.00742014,0.000543459,0.06620568,0.006653847,0.066541424,0.008167222,0.994954363,0.099995562
0.017994583,0.025629086,0.010972179,-0.001850536,0.206087152,0.013125369,0.206512988,-0.00896087,0.997937972,0.063557112
0.01472347,0.024436144,0.007934509,0.003204798,0.127337673,0.012033996,0.127945187,0.02504821,0.995251768,0.094055868
0.014604715,0.023767257,0.008712387,0.005255932,0.200448502,0.017201209,0.20125384,0.026115933,0.995998394,0.085470216
0.013739562,0.02490438,0.008988331,0.006959006,0.195595671,0.016419996,0.196407002,0.035431555,0.995869133,0.083601886
0.013614747,0.025447507,0.008816402,0.006621332,0.178500352,0.015393166,0.179285156,0.036931849,0.995622592,0.085858563
0.0137134,0.02577804,0.007819078,0.003210169,0.088721367,0.00861137,0.089196087,0.035990023,0.994677799,0.096544264
0.013353011,0.02598775,0.008227863,0.004677141,0.116712065,0.010848729,0.117308468,0.039870449,0.994915941,0.09248036
0.012886536,0.025461989,0.008588593,0.005704466,0.127449633,0.011297785,0.1280765,0.044539524,0.995105528,0.088211223
0.013042241,0.027902208,0.009429612,0.005529457,0.124940185,0.010232839,0.12548042,0.044066294,0.99569467,0.081549286
0.012626697,0.02809941,0.007976232,0.003192603,0.065360209,0.006392107,0.06574959,0.048556996,0.994077809,0.097218965
0.020164928,0.028016793,0.015954219,0.001858478,-0.056891201,-0.000653579,-0.0569253,-0.032647671,0.999400975,0.011481351
0.018336512,0.028198583,0.016928269,0.001880879,-0.145444614,-0.000140066,-0.145456843,-0.01293084,0.99991593,0.000962938
0.019443542,0.026819652,0.015883021,0.003061264,-0.124679132,-0.00150876,-0.124725834,-0.024543949,0.999625563,0.012096612
0.018401826,0.026503405,0.015089181,0.001342954,-0.100270236,-0.002055726,-0.100300298,-0.013389329,0.999700281,0.020495711
0.019060433,0.027022595,0.01328199,-0.001341057,0.065385627,0.002611461,0.065451497,-0.020489324,0.998993615,0.039899176
0.019991299,0.027289402,0.012640741,-0.004283305,0.140203787,0.006579753,0.140423438,-0.030502778,0.998435801,0.046856512
0.019810164,0.024787664,0.017466046,0.009835371,-0.353018357,0.00165472,-0.353159217,-0.027849679,0.999601141,-0.004685478
0.017370008,0.026199773,0.015297527,0.000309722,-0.128325252,-0.002339052,-0.128346941,-0.002413164,0.999831009,0.018224448
0.018925261,0.02732062,0.011748219,-0.002948987,0.154190888,0.008714806,0.154465123,-0.019091607,0.998224614,0.056419245
0.019895246,0.024148347,0.016720902,0.007184249,-0.251561318,-0.000773237,-0.251665071,-0.028546867,0.999587733,0.003072483
0.019144662,0.027014747,0.011248506,-0.003815202,0.178207157,0.010991384,0.178586554,-0.021363319,0.997875559,0.061546539
0.015603437,0.027816702,0.016824016,-0.003928981,-0.236750246,-0.000493232,-0.236783359,0.016593149,0.999860154,0.002083051
0.017216185,0.02579461,0.018015236,0.000326945,-0.419274123,0.004416366,-0.419297509,-0.000779746,0.999944225,-0.010532775
0.017143259,0.020315042,0.015094206,2.12E-06,-0.221495993,-0.004249599,-0.221536755,-9.57E-06,0.999816001,0.019182367
0.017522005,0.022130601,0.015272575,0.000856386,-0.221962778,-0.003934824,-0.221999304,-0.003857607,0.999835467,0.01772449
0.014757267,0.023277523,0.014442119,-0.003918283,-0.159796512,-0.004230506,-0.159900517,0.024504506,0.999349564,0.026457113
0.015384209,0.023810754,0.015953638,-0.004296254,-0.236388883,-0.002599031,-0.236442206,0.018170419,0.999774478,0.010992245
0.018013414,0.022689967,0.015172253,0.001874204,-0.210534466,-0.003969408,-0.210580223,-0.008900189,0.999782711,0.01884986
0.017329786,0.020405088,0.013697173,0.000120558,-0.064392282,-0.002134863,-0.064427774,-0.001871217,0.999449109,0.033135752
0.015404154,0.021868004,0.012296003,0.001763722,0.100128598,0.004790668,0.100258652,0.017591723,0.998702812,0.047783091
0.016121421,0.019049745,0.012292006,0.001011608,0.10057316,0.004682284,0.100687177,0.010047041,0.99886761,0.046503276
0.015714224,0.021791374,0.011993655,0.002013897,0.139263464,0.007084288,0.139458077,0.014440876,0.998604503,0.050798691
0.016332887,0.023619033,0.011977831,0.001235462,0.147944012,0.007691928,0.148148989,0.008339318,0.998616416,0.051920218
0.015413532,0.021921553,0.010928587,0.004697685,0.267994308,0.016544953,0.268545626,0.01749306,0.997947026,0.061609466
0.014907489,0.023374906,0.010961078,0.006120313,0.266111518,0.016585457,0.266698098,0.022948469,0.997800583,0.062188135
0.016046897,0.024443042,0.011495631,0.002191547,0.192268107,0.011046872,0.192597666,0.011378885,0.99828887,0.057357248
0.018254474,0.024799371,0.012397529,-0.001299074,0.111835109,0.005396002,0.111972747,-0.011601695,0.998770792,0.048190312
0.016726503,0.023515103,0.010327234,0.001142322,0.266569862,0.018379394,0.267205161,0.004275075,0.997622428,0.068783827
0.018619949,0.024819395,0.010758517,-0.003634199,0.235431027,0.015392896,0.235961686,-0.015401648,0.997751081,0.065234728
0.01322631,0.023130251,0.012086413,0.007190932,0.178881948,0.009054403,0.179255246,0.040115599,0.997917509,0.050511231
0.01389724,0.024046682,0.008620248,0.005713573,0.169903764,0.014784503,0.170641482,0.033482908,0.995676794,0.086640732
0.013356811,0.024626382,0.009377284,0.008697127,0.220371233,0.017552638,0.221240176,0.039310792,0.9960724,0.079337478
0.01242153,0.024551798,0.009918659,0.011745984,0.238844489,0.017662235,0.239784513,0.048985582,0.996079714,0.07365878
0.011920334,0.023010578,0.009369714,0.005228106,0.097648706,0.007656478,0.098087841,0.053300247,0.995523044,0.078057363
0.010504447,0.022932787,0.011879695,0.004981388,0.073252955,0.00385545,0.073523289,0.067752522,0.996323141,0.05243848
0.014721049,0.021485865,0.014927629,-0.003847325,-0.157402575,-0.003320291,-0.157484593,0.02442985,0.999479203,0.021083277
0.013102992,0.023014154,0.011442632,0.010804261,0.260872509,0.014910744,0.261521563,0.04131308,0.99751816,0.057015353
0.012765422,0.022945467,0.010343664,0.011892756,0.265194201,0.018133184,0.266079338,0.044696277,0.996673408,0.068149538
0.01275005,0.022752568,0.009103967,0.006011105,0.133835313,0.010829819,0.134407252,0.044723069,0.995744732,0.080574663
0.015929984,0.022858052,0.019967632,-0.005464297,-0.440304627,0.013298544,-0.440539299,0.012403655,0.999467306,-0.030186964
0.016688785,0.023409575,0.019016206,-0.0019994,-0.428236617,0.008812965,-0.428331958,0.004667874,0.999777414,-0.020575081
0.015634848,0.022788867,0.017117538,-0.006662084,-0.432024948,0.000443437,-0.432076539,0.015418758,0.999880597,-0.001026293
0.016117528,0.021507977,0.01984901,-0.004140206,-0.400120207,0.011440863,-0.400305152,0.010342624,0.99953799,-0.028580353
0.016891547,0.022963839,0.02053263,-0.001139496,-0.443436111,0.015975163,-0.44372524,0.002568023,0.999348405,-0.036002377
0.015371316,0.020387314,0.020300679,-0.006281168,-0.355228936,0.011645551,-0.355475272,0.017669775,0.999307024,-0.032760509
0.014816426,0.020105973,0.018584194,-0.007425534,-0.320658143,0.00500275,-0.320783121,0.023148144,0.999610397,-0.015595429
0.017441895,0.022195879,0.019849593,0.001255284,-0.412074725,0.011867542,-0.41224749,-0.003044975,0.999580918,-0.028787421
0.018141558,0.0237992,0.018112255,0.004463057,-0.432100869,0.004890922,-0.432151595,-0.010327527,0.99988262,-0.011317607
0.017902874,0.023951838,0.020817502,0.003434404,-0.436168719,0.017160425,-0.436519675,-0.007867696,0.999196013,-0.039311917
0.016464375,0.020486914,0.019848395,-0.00228885,-0.337820596,0.009558846,-0.337963556,0.006772476,0.999576995,-0.028283658
0.016166026,0.020307206,0.021316508,-0.003526986,-0.36212773,0.015532114,-0.362477833,0.009730212,0.999034141,-0.042849832
0.017830825,0.020999573,0.019690974,0.002425208,-0.350629778,0.009417897,-0.350764621,-0.00691406,0.999615573,-0.02684962
0.017582666,0.020643078,0.019745641,0.001454696,-0.330012575,0.009013074,-0.330138836,-0.004406315,0.999617551,-0.02730086
0.017195275,0.020341167,0.017910158,0.000161288,-0.305080209,0.002718707,-0.305092365,-0.000528653,0.999960156,-0.008911096
0.018854937,0.023084479,0.016799912,0.006522467,-0.371170531,-0.000827527,-0.371228757,-0.017569939,0.999843152,0.002229157
0.018545691,0.021917267,0.021809818,0.006035052,-0.4241306,0.020609864,-0.424673939,-0.014211025,0.998720574,-0.048531031
0.018249273,0.021739585,0.016481614,0.004129851,-0.368617793,-0.001998143,-0.368646342,-0.011202744,0.999922557,0.005420216
0.016621128,0.018696018,0.021215564,-0.000947756,-0.185212506,0.00763476,-0.185372221,0.005112717,0.999138411,-0.041186108
0.0179909,0.019683525,0.021462822,0.002265105,-0.269220981,0.011866369,-0.269491889,-0.008405095,0.998994747,-0.044032378
0.018734887,0.01981988,0.019071002,0.004049767,-0.25613146,0.005222584,-0.256216706,-0.015806022,0.999667287,-0.020383464
0.01822862,0.018935051,0.019099843,0.002191803,-0.205011546,0.004202025,-0.205066319,-0.010688266,0.999732903,-0.020491054
0.018143293,0.018126786,0.018525781,0.001536406,-0.157199284,0.002315494,-0.157223843,-0.009772095,0.999843793,-0.014727373
0.01886873,0.017345119,0.019052818,0.001982504,-0.118506647,0.002337553,-0.118546277,-0.016723464,0.999665698,-0.019718486
0.016624615,0.022788866,0.016693875,-0.002195433,-0.414568963,-0.001371178,-0.414577043,0.005295596,0.999980509,0.003307414
0.018463146,0.020120617,0.016721243,0.003646568,-0.27724872,-0.000817073,-0.277273904,-0.0131515,0.999909173,0.002946807
0.019410335,0.017963797,0.018410938,0.003109806,-0.140653187,0.001911017,-0.14070054,-0.0221023,0.99966345,-0.013582161
0.018814741,0.017684281,0.021917444,0.001289062,-0.07928132,0.003776945,-0.079381702,-0.01623878,0.998735445,-0.047579547
0.016268646,0.020832004,0.0218629,-0.003433104,-0.391829868,0.019041626,-0.392307297,0.008751059,0.998783023,-0.048537528
0.015521506,0.022020202,0.021838071,-0.006458322,-0.392586803,0.01920956,-0.393109546,0.016428811,0.998670236,-0.048865667
0.017414767,0.022301791,0.023931019,-0.000215371,0.077655818,-0.005465013,0.077848178,-0.002766551,0.997529036,-0.070200916
0.018578421,0.023203664,0.0218112,0.006280473,-0.425693335,0.020965217,-0.426255557,-0.014734056,0.998681021,-0.049184619
0.019414719,0.018080447,0.017481644,0.003076333,-0.138712902,0.00062875,-0.138748436,-0.022172018,0.9997439,-0.004531585
0.019720696,0.017560307,0.016166633,0.002347021,-0.093742905,-0.000774241,-0.093775478,-0.025028092,0.999652654,0.008256323
0.020073982,0.017651273,0.015866449,0.00241489,-0.084755467,-0.000947899,-0.084795161,-0.028479103,0.999531879,0.011178687
0.020804171,0.019209689,0.017234908,0.005860602,-0.162180374,0.000348428,-0.162286604,-0.036112668,0.999345419,-0.002146994
0.021064024,0.018200439,0.016133113,0.003583164,-0.093508861,-0.000807764,-0.093580973,-0.038289453,0.999229409,0.008631716
0.021335332,0.01780317,0.015717119,0.002833445,-0.069427599,-0.000878531,-0.069490947,-0.040774297,0.999088398,0.012642377
0.022129491,0.017742477,0.017215515,0.004653384,-0.095921281,0.000185041,-0.096034267,-0.048455454,0.998823486,-0.001926825
0.02041875,0.019931333,0.015154691,0.003988395,-0.122475688,-0.002267217,-0.122561584,-0.032541968,0.999299166,0.018498591
0.022257781,0.017636593,0.015853806,0.002606236,-0.052429594,-0.000592726,-0.052497677,-0.049644794,0.998703118,0.011290523
0.022314306,0.019175192,0.016610598,0.005056834,-0.099112074,-0.000397548,-0.09924179,-0.050954681,0.998692933,0.004005849
0.022867408,0.018577687,0.012858871,-0.004571345,0.081417842,0.003320314,0.081613642,-0.05601202,0.997600883,0.040683321
0.023099762,0.020126522,0.014572881,-0.004550381,0.076700534,0.001867,0.076858074,-0.059204984,0.997950245,0.02429153
0.023392856,0.018831255,0.013071956,-0.003560505,0.057938978,0.00224733,0.058091762,-0.06129104,0.997369948,0.038685856
0.013986236,0.01706869,0.011758552,0.001802623,0.059101466,0.003003538,0.059205185,0.030447038,0.998248138,0.050730992
0.013055423,0.018196037,0.012265102,0.003916892,0.098091587,0.004554444,0.09827535,0.0398563,0.99813012,0.04634371
0.015603825,0.018230079,0.011454002,0.001514745,0.100736358,0.005477388,0.100896531,0.015012851,0.998412498,0.054287176
0.015433428,0.018659605,0.011270401,0.002063252,0.12301356,0.006938551,0.123226362,0.016743593,0.998273076,0.056307356
0.015013514,0.017721063,0.010131111,0.001705776,0.082391522,0.005517758,0.082593693,0.020652618,0.997552215,0.06680604
0.013547944,0.019334309,0.011675271,0.005544942,0.156135124,0.008240889,0.156450745,0.035442096,0.997982618,0.052674014
0.014999708,0.019044859,0.010408537,0.003036895,0.143865011,0.009367072,0.144201616,0.02106006,0.997665731,0.064958162
0.013060662,0.018837418,0.011076348,0.005084823,0.126704775,0.007400995,0.127022557,0.040030867,0.997498219,0.0582652
0.013194273,0.019731762,0.013184341,0.004834009,0.123436377,0.004692996,0.123620108,0.039103742,0.998513748,0.037963046
0.013752789,0.019858398,0.011105325,0.006239534,0.185346786,0.010882792,0.185770821,0.033587265,0.997717428,0.058581818
0.013862326,0.019615663,0.010406841,0.005440393,0.167407762,0.010964402,0.167854624,0.03241134,0.997337804,0.06532082
0.014452747,0.01879759,0.009523145,0.002576737,0.097479135,0.00717971,0.097777142,0.026353165,0.996952178,0.073429327
0.012636271,0.020070462,0.011658258,0.008828673,0.196859218,0.010499788,0.197336623,0.044739153,0.997580759,0.053207497
0.013379914,0.020802269,0.011751909,0.008709696,0.230897463,0.01218883,0.23138294,0.037641911,0.997901847,0.052678171
0.014059122,0.020008579,0.009855289,0.005165379,0.16843228,0.011998655,0.1689381,0.030575575,0.997005883,0.071023971
0.015084268,0.020073509,0.009261251,0.00283942,0.138617674,0.010700706,0.139059077,0.020418803,0.996825786,0.076950791
0.013039847,0.019784015,0.009776003,0.003929143,0.09650392,0.00693529,0.096832551,0.04057668,0.99660619,0.071621475
0.014048065,0.02206932,0.010997473,0.008665675,0.27578861,0.01685877,0.276439269,0.031347482,0.997646286,0.06098544
0.014262647,0.020723628,0.009221205,0.004358855,0.15109637,0.011800592,0.15161915,0.028748708,0.996552019,0.077830484
0.013149725,0.021507451,0.010311108,0.009631253,0.238906437,0.016177046,0.239647123,0.040189313,0.996909264,0.067503612
0.014316642,0.021792498,0.009440586,0.006254961,0.218600596,0.016771819,0.219332257,0.028518198,0.996664143,0.076467633
0.014361295,0.02237347,0.009346983,0.006480855,0.228778037,0.017874677,0.229566757,0.028230808,0.996564312,0.077862652
0.013740987,0.022526657,0.009222585,0.007297417,0.210294612,0.016723117,0.211084672,0.034571041,0.996257142,0.079224687
0.01341702,0.022363938,0.008912605,0.005068919,0.133592592,0.011027771,0.134142784,0.037787488,0.995898465,0.0822092
0.01418608,0.023091564,0.008760082,0.005517195,0.181876638,0.015410262,0.182611684,0.030212714,0.995974815,0.084388152
0.011175314,0.022306752,0.011724453,0.011405791,0.187779959,0.010116995,0.188397874,0.060540977,0.996720163,0.053700155
0.016596118,0.018141998,0.011495443,0.000492397,0.092318562,0.004978005,0.092453988,0.00532586,0.998535208,0.053843053
0.012281302,0.022133589,0.012553679,0.009031696,0.182846875,0.008293187,0.183257546,0.049284167,0.99775905,0.04525427
0.014787587,0.023071785,0.008467686,0.004237207,0.175398232,0.015384491,0.176122617,0.024058279,0.995887041,0.087351024
0.013988065,0.019598942,0.022944532,0.00481901,0.154223821,-0.009055722,0.154564601,0.031177969,0.997795225,-0.058588588
0.013811907,0.020278441,0.023353437,0.006365361,0.191638134,-0.012110413,0.192125881,0.0331312,0.997461313,-0.063033743
0.013827426,0.020419937,0.023513066,0.006246236,0.188665468,-0.012240197,0.189165263,0.033019994,0.997357893,-0.064706367
0.015422237,0.021670891,0.024519937,0.004322428,0.248464417,-0.018853982,0.249216216,0.017344087,0.996983345,-0.075653112
0.01473638,0.021365617,0.024140922,0.005297729,0.218387703,-0.015686119,0.219014403,0.024188951,0.997138541,-0.071621401
0.01554796,0.021385452,0.02519281,0.004888866,0.304060455,-0.025069595,0.305131358,0.016022167,0.996490353,-0.082160009
0.013437396,0.020918747,0.023445565,0.007305366,0.196443241,-0.012675514,0.196987269,0.037085474,0.997238261,-0.064346867
0.015586418,0.021378826,0.025470626,0.002975314,0.189634743,-0.016165489,0.190345767,0.0156311,0.996264562,-0.08492697
0.014140762,0.021386458,0.024479665,0.006173522,0.203947104,-0.015348695,0.204616999,0.030171111,0.996726106,-0.07501183
0.015184377,0.022620063,0.025695948,0.001935684,0.096812245,-0.008580169,0.097210992,0.019912189,0.995898129,-0.088263362
0.017497202,0.022891676,0.025876328,-0.001233438,0.339386256,-0.030789311,0.340782238,-0.003619433,0.995903595,-0.090348932
0.017281143,0.022719787,0.026513439,-9.53E-05,0.067147556,-0.006518277,0.067463258,-0.001412661,0.995320373,-0.09661966
0.012560307,0.021176962,0.022721918,0.008296017,0.17991201,-0.010328788,0.180399111,0.045987015,0.997299873,-0.057255206
0.011368268,0.022839027,0.020051332,0.01086015,0.183770579,-0.00570678,0.184179629,0.058964991,0.997779068,-0.030984859
0.010796606,0.023187691,0.020095173,0.008622802,0.132292753,-0.004182482,0.132639429,0.06500934,0.997386321,-0.03153272
0.0117659,0.022162037,0.021705583,0.012330887,0.225642478,-0.010752905,0.226234842,0.054504808,0.997381642,-0.047529837
0.012727996,0.02131729,0.023095716,0.007790377,0.175116645,-0.010727383,0.175617784,0.044359838,0.997146422,-0.061083692
0.010891476,0.023513002,0.019656461,0.011709839,0.181771941,-0.0049442,0.182215817,0.064263572,0.997564009,-0.027133757
0.010973126,0.023765948,0.02031224,0.011312678,0.177467153,-0.006042256,0.177929975,0.063579384,0.997398854,-0.033958616
0.011596209,0.025362182,0.019547615,0.003303422,0.056693567,-0.001507193,0.056809724,0.058148881,0.997955329,-0.026530542
0.01125236,0.023698492,0.021631753,0.01058496,0.174044596,-0.00829293,0.174563271,0.060636814,0.997028729,-0.04750673
0.016642479,0.028850168,0.016987911,-0.001745349,-0.32019213,-0.000102276,-0.320196903,0.00545086,0.999985093,0.000319415
0.016339198,0.029457882,0.017255092,-0.003008762,-0.341249646,0.000891245,-0.341264074,0.008816522,0.999957723,-0.002611599
0.015774088,0.029492311,0.016803533,-0.000807986,-0.053770133,-0.000126179,-0.053776351,0.015024925,0.999884366,0.002346369
0.016146321,0.029766958,0.017103137,-0.003633478,-0.331170224,0.000313511,-0.331190305,0.010970968,0.999939369,-0.000946618
0.015568131,0.029195514,0.017147176,-0.00531924,-0.308675705,0.000439199,-0.308721845,0.017229879,0.999850543,-0.001422637
0.015409748,0.028675893,0.017165588,-0.006199516,-0.3287298,0.00053097,-0.328788682,0.018855623,0.999820913,-0.001614929
0.015831467,0.028819358,0.018104978,-0.005343631,-0.373919341,0.004434344,-0.373983811,0.014288401,0.999827611,-0.011857047
0.015532099,0.029527681,0.017236067,-0.005745632,-0.324772927,0.000780977,-0.324824686,0.017688408,0.999840657,-0.002404302
0.015927799,0.029296976,0.017960345,-0.004855231,-0.364782169,0.003770427,-0.364833963,0.013308057,0.999858035,-0.010334637
0.015692057,0.029520161,0.01764377,-0.005547284,-0.348175057,0.002396676,-0.348227493,0.015930058,0.999849421,-0.006882499
0.015928689,0.029455252,0.018058615,-0.004875568,-0.365942851,0.004183786,-0.365999242,0.01332125,0.999845925,-0.011431134
0.015203552,0.028892133,0.018005973,-0.007597213,-0.359151027,0.003874624,-0.359252266,0.021147294,0.999718196,-0.010785246
0.015557019,0.029135609,0.018315872,-0.006411882,-0.369715954,0.005252654,-0.369808855,0.017338368,0.999748786,-0.014203699
0.015530866,0.02887157,0.018710848,-0.006804714,-0.387114046,0.007151885,-0.387239897,0.017572347,0.999675004,-0.018468873
0.014861954,0.028507201,0.018621383,-0.009194799,-0.371112691,0.006468378,-0.371282929,0.024764937,0.999541486,-0.017421695
0.014060468,0.028522424,0.018380867,-0.009081928,-0.271182447,0.004018624,-0.271364239,0.033467666,0.999330081,-0.014808968
0.014272494,0.028111566,0.018880025,-0.011467075,-0.369340842,0.007443414,-0.369593771,0.03102616,0.999315656,-0.020139447
0.014485678,0.029431745,0.017983833,-0.005942132,-0.203794377,0.002162092,-0.203892451,0.029143463,0.99951899,-0.01060408
0.014057556,0.028735602,0.018686675,-0.010315348,-0.307008232,0.005582705,-0.307232204,0.033575088,0.999270999,-0.018170963
0.014748188,0.028562026,0.019642513,-0.010363372,-0.398164193,0.01136417,-0.398461125,0.026008491,0.999254802,-0.028520148
0.01523207,0.029098941,0.019182207,-0.008043669,-0.385062871,0.009116494,-0.385254754,0.020878832,0.999501931,-0.023663547
0.014292537,0.029371515,0.018822124,-0.010501051,-0.335962395,0.006650939,-0.336192263,0.031235254,0.999316259,-0.01978314
0.013746543,0.028900713,0.01966762,-0.012170339,-0.328450225,0.009499063,-0.328812864,0.037012964,0.998897126,-0.028888964
0.01406739,0.028759614,0.019974003,-0.012754319,-0.38071195,0.012264427,-0.381122917,0.033465106,0.998921695,-0.032179715
0.016646517,0.029267022,0.018176667,-0.002077293,-0.382446147,0.004858079,-0.382482642,0.005431079,0.999904584,-0.012701437
0.016574511,0.028339522,0.018450648,-0.002470961,-0.401267255,0.006238222,-0.401323349,0.006157032,0.999860226,-0.015544129
0.016931703,0.02848962,0.017855687,-0.000871355,-0.380881847,0.00346928,-0.380898643,0.00228763,0.999955903,-0.009108144
0.017001309,0.028718785,0.016872307,-0.000414881,-0.270207284,-0.000426363,-0.270207939,0.001535414,0.999997576,0.001577908
0.01277287,0.028522935,0.010597483,0.004677839,0.09851687,0.006872843,0.098867041,0.047314447,0.996458161,0.069516014
0.012179351,0.027952209,0.010393028,0.006310039,0.117724691,0.008422167,0.11819413,0.05338708,0.996028238,0.071257069
0.01199366,0.030702682,0.010122375,0.00287597,0.050184648,0.003851369,0.050414315,0.0570467,0.995444412,0.076394351
0.013003397,0.030334834,0.009830507,0.003146648,0.06858299,0.005463764,0.068872205,0.045688207,0.9958007,0.07933192
0.014428375,0.02985665,0.009801193,0.001801957,0.06021381,0.004791191,0.060430998,0.029818418,0.996406023,0.079283663
0.012253846,0.030295311,0.008982359,0.003148687,0.058130189,0.005175297,0.05844499,0.053874369,0.99461373,0.088549874
0.012460833,0.030230004,0.008939275,0.003608582,0.069616564,0.00622665,0.069987563,0.051560335,0.994699068,0.08896795
0.01311281,0.030245068,0.008721578,0.003402009,0.076237897,0.00700381,0.076634483,0.044392669,0.994824969,0.09139241
0.013497715,0.030607306,0.008609047,0.002724813,0.067240102,0.006286214,0.067588257,0.040314881,0.994848892,0.093007487
0.014632598,0.030540008,0.00782301,0.001532742,0.054968219,0.005615139,0.05527553,0.02772913,0.994440385,0.101584526
0.014097286,0.028479183,0.007626478,0.00281933,0.085241902,0.00869472,0.085730558,0.032885939,0.994300092,0.101419144
0.012589958,0.027981378,0.009777237,0.005929158,0.120558159,0.009429627,0.121071642,0.04897231,0.995758851,0.077884683
0.01413885,0.029110294,0.007884652,0.002847532,0.086687692,0.008658452,0.08716555,0.032668094,0.994517807,0.099333412
0.014613112,0.029050052,0.008511631,0.002487034,0.089969608,0.008363807,0.090391753,0.027513948,0.995329831,0.092528426
0.015595404,0.029427417,0.008213503,0.001223541,0.072070517,0.006963418,0.072416473,0.016895891,0.99522268,0.096157921
