x,y,z,us_mag,noise,us_mag_noisy
0.014600327,0.021069594,0.008226784,-0.01807043,-0.016273585,-0.034344015
0.013740987,0.022526657,0.009222585,0.217429981,-0.00248164,0.214948341
0.01341702,0.022363938,0.008912605,0.139018029,0.005392846,0.144410875
0.01418608,0.023091564,0.008760082,0.188728645,-0.004348054,0.184380591
0.011175314,0.022306752,0.011724453,0.195316166,-0.004628156,0.19068801
0.016596118,0.018141998,0.011495443,0.101393677,0.0040143,0.105407977
0.016186485,0.017452119,0.00906032,0.029551959,0.006097709,0.035649668
0.012281302,0.022133589,0.012553679,0.189506456,0.001177369,0.190683825
0.014787587,0.023071785,0.008467686,0.182181001,0.003821237,0.186002238
0.013988065,0.019598942,0.022944532,0.164849311,0.006398572,0.171247883
0.015512545,0.021367436,0.023803286,0.032884117,0.001767564,0.034651681
0.013811907,0.020278441,0.023353437,0.204473108,-0.017992075,0.186481033
0.013827426,0.020419937,0.023513066,0.201404959,0.026841692,0.228246651
0.015422237,0.021670891,0.024519937,0.257212698,-0.000540816,0.256671882
0.01473638,0.021365617,0.024140922,0.230680898,-0.000246809,0.230434089
0.01554796,0.021385452,0.02519281,0.315453678,-0.004790893,0.310662785
0.013437396,0.020918747,0.023445565,0.209500313,0.005472971,0.214973284
0.015586418,0.021378826,0.025470626,0.19725129,-0.00495605,0.19229524
0.014140762,0.021386458,0.024479665,0.214714572,-0.002441158,0.212273414
0.015184377,0.022620063,0.025695948,0.098868303,-0.00027367,0.098594633
0.017497202,0.022891676,0.025876328,0.341908157,-0.002412449,0.339495708
0.017281143,0.022719787,0.026513439,0.069109477,-0.007132747,0.06197673
0.012560307,0.021176962,0.022721918,0.191860393,0.007270813,0.199131206
0.011368268,0.022839027,0.020051332,0.190356076,-0.006372324,0.183983752
0.010796606,0.023187691,0.020095173,0.136700809,-0.000830371,0.135870438
0.0117659,0.022162037,0.021705583,0.236746073,0.005379487,0.24212556
0.012727996,0.02131729,0.023095716,0.186814949,0.006815223,0.193630172
0.01165188,0.023643378,0.019254429,0.048898723,0.001694458,0.050593181
0.010891476,0.023513002,0.019656461,0.185035512,4.77E-05,0.185083211
0.010973126,0.023765948,0.02031224,0.180277869,0.006007909,0.186285778
0.011596209,0.025362182,0.019547615,0.052497298,0.011065108,0.063562406
0.01125236,0.023698492,0.021631753,0.17779398,-0.000764775,0.177029205
0.010707039,0.024337133,0.020899316,0.035447199,0.004291547,0.039738746
0.010803603,0.026252959,0.020674363,-0.026647059,-0.010772012,-0.037419071
0.01715914,0.029964363,0.016460283,0.027225884,0.003805943,0.031031827
0.016642479,0.028850168,0.016987911,-0.320202589,0.000103427,-0.320099162
0.016339198,0.029457882,0.017255092,-0.341516733,-0.011561738,-0.353078471
0.015774088,0.029492311,0.016803533,-0.053314257,0.001569465,-0.051744792
0.016146321,0.029766958,0.017103137,-0.331292778,-0.011481979,-0.342774757
0.015568131,0.029195514,0.017147176,-0.30844757,0.010456242,-0.297991328
0.015409748,0.028675893,0.017165588,-0.328508228,-0.009126295,-0.337634523
0.015831467,0.028819358,0.018104978,-0.375183493,-0.009247489,-0.384430982
0.015532099,0.029527681,0.017236067,-0.324581742,-0.011707513,-0.336289255
0.015927799,0.029296976,0.017960345,-0.365889549,-0.000648094,-0.366537643
0.015692057,0.029520161,0.01764377,-0.348679483,-0.005597681,-0.354277164
0.015928689,0.029455252,0.018058615,-0.36720553,0.004769157,-0.362436373
0.015203552,0.028892133,0.018005973,-0.359970093,-0.006736895,-0.366706988
0.015557019,0.029135609,0.018315872,-0.37122345,-0.00767891,-0.37890236
0.015530866,0.02887157,0.018710848,-0.389358729,0.010192854,-0.379165875
0.014861954,0.028507201,0.018621383,-0.372853965,0.000584806,-0.372269159
0.014060468,0.028522424,0.018380867,-0.27158013,0.003972854,-0.267607276
0.014272494,0.028111566,0.018880025,-0.371678889,-0.001374217,-0.373053106
0.014485678,0.029431745,0.017983833,-0.203638852,-0.002030873,-0.205669725
0.014057556,0.028735602,0.018686675,-0.308166325,0.003102736,-0.305063589
0.014748188,0.028562026,0.019642513,-0.401880383,-0.001203306,-0.403083689
0.01523207,0.029098941,0.019182207,-0.388120443,-0.002399942,-0.390520385
0.013597197,0.028835315,0.018837214,-0.047984727,-0.003011321,-0.050996048
0.014292537,0.029371515,0.018822124,-0.337169856,0.009973527,-0.327196329
0.013746543,0.028900713,0.01966762,-0.331390709,0.007741611,-0.323649098
0.01406739,0.028759614,0.019974003,-0.384699136,-0.003290502,-0.387989638
0.016646517,0.029267022,0.018176667,-0.384291708,-0.005292608,-0.389584316
0.013309981,0.029457221,0.019098107,0.03433631,0.007883297,0.042219607
0.012836207,0.028990464,0.020007584,0.030923344,-0.001468034,0.02945531
0.016574511,0.028339522,0.018450648,-0.403199613,0.006552294,-0.396647319
0.016931703,0.02848962,0.017855687,-0.381816804,0.005155347,-0.376661457
0.017001309,0.028718785,0.016872307,-0.270141959,-0.002518179,-0.272660138
0.012638701,0.030807925,0.011815678,0.025658634,0.006218286,0.03187692
0.012422483,0.031351384,0.011376049,0.032090429,-0.002179652,0.029910777
0.01277287,0.028522935,0.010597483,0.097214282,0.00079809,0.098012372
0.012179351,0.027952209,0.010393028,0.117751859,0.007701282,0.125453141
0.01199366,0.030702682,0.010122375,0.04657726,0.013565731,0.060142991
0.013828517,0.029804306,0.011313075,0.037363231,0.012026917,0.049390148
0.013003397,0.030334834,0.009830507,0.064586565,0.002219011,0.066805576
0.012629641,0.031012699,0.00994775,0.037556198,0.002019033,0.039575231
0.014428375,0.02985665,0.009801193,0.057729222,0.001976279,0.059705501
0.012253846,0.030295311,0.008982359,0.055906363,0.004865538,0.060771901
0.012460833,0.030230004,0.008939275,0.06710761,-0.003998008,0.063109602
0.014473422,0.030282699,0.009870227,0.044546049,-0.007045872,0.037500177
0.01311281,0.030245068,0.008721578,0.073728226,0.00052263,0.074250856
0.012537762,0.030929638,0.00908119,0.03864228,-0.00415391,0.03448837
0.013497715,0.030607306,0.008609047,0.06474068,-0.002030404,0.062710276
0.012582989,0.030275393,0.00825181,0.034118164,0.011905859,0.046024023
0.012622244,0.031566363,0.009074243,0.025564082,-0.000297589,0.025266493
0.012892643,0.028518105,0.007549509,0.043429405,0.005140036,0.048569441
0.014892298,0.031127811,0.009250821,0.028656779,0.010860025,0.039516804
0.013766781,0.031536151,0.008484413,0.030802695,0.004982879,0.035785574
0.014697027,0.031182544,0.008738803,0.033752229,0.001234485,0.034986714
0.014632598,0.030540008,0.00782301,0.053632155,-0.006252492,0.047379663
0.015563861,0.029946666,0.010418133,0.043924253,-0.005650981,0.038273272
0.014097286,0.028479183,0.007626478,0.087100901,-0.000199715,0.086901186
0.012589958,0.027981378,0.009777237,0.121386021,0.009220604,0.130606625
0.01413885,0.029110294,0.007884652,0.087551005,-0.001465407,0.086085598
0.015289603,0.030438347,0.007759458,0.045237925,-0.00234242,0.042895505
0.014613112,0.029050052,0.008511631,0.090521358,0.001130308,0.091651666
0.015710151,0.030734289,0.00772908,0.028074425,-0.002402708,0.025671717
0.015595404,0.029427417,0.008213503,0.071971804,0.000826921,0.072798725
0.016324027,0.030312747,0.008562688,0.045459528,-0.003368375,0.042091153
0.015444557,0.03112429,0.009582289,0.025894638,0.018852238,0.044746876
